,Region,Year,WineType,Production_Hectoliters,Area_Hectares,Population,Area,Yield_Hl_Ha
1677,Aosta Valley,2020,pinot grigio (white),456.0,5.0,123000,North,91.2
1678,aosta valley,2020,Primitivo (Red),542.0,8.0,123000,North,
1679,aosta valley,2020,Montepulciano (Red),,6.0,123000,North,91.8
1680,Aosta Valley,2021,Sangiovese (Red),573.0,9.0,123000,North,63.7
1681,Aosta Valley,2021,Nebbiolo (Red),279.0,8.0,123000,North,34.9
1682,Aosta Valley,2021,Glera (Prosecco/Sparkling),,11.0,123000,North,90.4
1683,Aosta Valley,2021,Pinot Grigio (White),486.0,5.0,123000,North,97.2
1684,Aosta Valley,2021,Primitivo (Red),764.0,9.0,123000,North,84.9
1685,Aosta Valley,2021,Montepulciano (Red),462.0,6.0,123000,North,77.0
1686,Aosta Valley,2022,Sangiovese (Red),653.0,,123000,North,59.4
1687,Aosta Valley,2022,Nebbiolo (Red),265.0,6.0,123000,North,44.2
1688,Aosta Valley,2022,Glera (Prosecco/Sparkling),625.0,6.0,123000,North,104.2
1689,Aosta Valley,2022,Pinot Grigio (White),,4.0,123000,North,77.5
1690,Aosta Valley,2022,Primitivo (Red),717.0,9.0,123000,North,79.7
1691,Aosta Valley,2022,Montepulciano (Red),719.0,,123000,North,79.9
1692,Aosta Valley,2023,sangiovese (red),337.0,7.0,123000,North,48.1
1693,Aosta Valley,2023,Nebbiolo (Red),387.0,11.0,123000,North,35.2
1694,Aosta Valley,2023,Glera (Prosecco/Sparkling),1037.0,,123000,North,86.4
1695,Aosta Valley,2023,Pinot Grigio (White),700.0,8.0,123000,North,87.5
1696,Aosta Valley,2023,Primitivo (Red),457.0,7.0,123000,North,65.3
1697,Aosta Valley,2023,Montepulciano (Red),529.0,7.0,123000,North,75.6
1698,Aosta Valley,2024,Sangiovese (Red),968.0,13.0,123000,North,74.5
1699,Aosta Valley,2024,Nebbiolo (Red),373.0,8.0,123000,North,46.6
1700,Aosta Valley,2024,glera (prosecco/sparkling),1394.0,12.0,123000,North,116.2
1701,Aosta Valley,2024,Pinot Grigio (White),444.0,4.0,123000,North,111.0
1702,Aosta Valley,2024,Primitivo (Red),3832.842306947748,8.0,123000,North,70.5
1703,Aosta Valley,2024,Montepulciano (Red),706.0,7.0,123000,North,100.9
1704,Aosta Valley,2025,Sangiovese (Red),412.0,6.0,123000,North,68.7
1705,Aosta Valley,2025,Nebbiolo (Red),298.0,6.0,123000,North,49.7
1706,Aosta Valley,2025,Glera (Prosecco/Sparkling),883.0,8.0,123000,North,110.4
1707,Aosta Valley,2025,Pinot Grigio (White),837.0,10.0,123000,North,83.7
1708,Aosta Valley,2025,Primitivo (Red),551.0,7.0,123000,North,78.7
1709,Aosta Valley,2025,Montepulciano (Red),532.0,6.0,123000,North,88.7
1710,Veneto,2011,Sangiovese (Red),32364.0,492.0,4800000,North,65.8
1711,Veneto,2011,Nebbiolo (Red),31335.0,679.0,4800000,North,46.1
1712,Veneto,2011,Glera (Prosecco/Sparkling),1225433.0,10793.0,4800000,North,113.5
1713,Veneto,2011,Pinot Grigio (White),1056635.0,12564.0,4800000,North,84.1
1714,Veneto,2011,Primitivo (Red),36863.0,455.0,4800000,North,
1715,Veneto,2011,Montepulciano (Red),59996.0,630.0,4800000,North,95.2
1716,Veneto,2012,Sangiovese (Red),200293.1938167925,,4800000,North,
1717,Veneto,2012,Nebbiolo (Red),28412.0,576.0,4800000,North,
1718,Veneto,2012,Glera (Prosecco/Sparkling),1567837.0,14223.0,4800000,North,
1719,Veneto,2012,Pinot Grigio (White),1125833.0,12982.0,4800000,North,86.7
1720,Veneto,2012,Primitivo (Red),23019.0,496.0,4800000,North,46.4
1721,Veneto,2012,Montepulciano (Red),54714.0,566.0,4800000,North,96.7
1722,Veneto,2013,Sangiovese (Red),435313.02626568254,1024.0,4800000,North,62.6
1723,Veneto,2013,Nebbiolo (Red),33606.0,608.0,4800000,North,55.3
1724,Veneto,2013,Glera (Prosecco/Sparkling),1301552.0,12372.0,4800000,North,105.2
1725,Veneto,2013,Pinot Grigio (White),670890.0,7912.0,4800000,North,84.8
1726,Veneto,2013,Primitivo (Red),41655.0,725.0,4800000,North,57.5
1727,Veneto,2013,Montepulciano (Red),36670.0,568.0,4800000,North,64.6
1728,Veneto,2014,Sangiovese (Red),23438.0,,4800000,North,59.3
1729,Veneto,2014,Nebbiolo (Red),39238.0,840.0,4800000,North,46.7
1730,Veneto,2014,Glera (Prosecco/Sparkling),1675899.0,15966.0,4800000,North,105.0
1731,Veneto,2014,Pinot Grigio (White),651654.0,7007.0,4800000,North,
1732,Veneto,2014,Primitivo (Red),48610.0,668.0,4800000,North,72.8
1733,Veneto,2014,Montepulciano (Red),51088.0,529.0,4800000,North,96.6
1734,veneto,2015,Sangiovese (Red),38943.0,613.0,4800000,North,63.5
1735,Veneto,2015,nebbiolo (red),35489.0,755.0,4800000,North,47.0
1736,veneto,2015,Glera (Prosecco/Sparkling),1504032.0,15443.0,4800000,North,97.4
1737,Veneto,2015,Pinot Grigio (White),782381.0,8555.0,4800000,North,
1738,Veneto,2015,Primitivo (Red),59224.0,735.0,4800000,North,80.6
1739,Veneto,2015,Montepulciano (Red),39212.0,488.0,4800000,North,80.4
1740,Veneto,2016,Sangiovese (Red),51522.0,862.0,4800000,North,59.8
1741,Veneto,2016,Nebbiolo (Red),28769.0,660.0,4800000,North,
1742,Veneto,2016,Glera (Prosecco/Sparkling),2450788.0,21060.0,4800000,North,116.4
1743,Veneto,2016,Pinot Grigio (White),764394.0,8773.0,4800000,North,87.1
1744,Veneto,2016,Primitivo (Red),43702.0,,4800000,North,79.3
1745,veneto,2016,Montepulciano (Red),91234.0,1104.0,4800000,North,
1746,Veneto,2017,sangiovese (red),56285.0,754.0,4800000,North,74.6
1747,Veneto,2017,Nebbiolo (Red),24583.0,,4800000,North,43.4
1748,Veneto,2017,glera (prosecco/sparkling),1163340.0,13737.0,4800000,North,84.7
1749,Veneto,2017,Pinot Grigio (White),473083.0,6730.0,4800000,North,70.3
1750,veneto,2017,Primitivo (Red),39145.0,610.0,4800000,North,64.2
1751,Veneto,2017,Montepulciano (Red),44093.0,591.0,4800000,North,74.6
1752,veneto,2018,Sangiovese (Red),86959.0,,4800000,North,75.9
1753,Veneto,2018,Nebbiolo (Red),24861.0,546.0,4800000,North,45.5
1754,Veneto,2018,Glera (Prosecco/Sparkling),1160850.0,10078.0,4800000,North,115.2
1755,Veneto,2018,Pinot Grigio (White),1082425.0,11259.0,4800000,North,96.1
1756,Veneto,2018,Primitivo (Red),73736.0,844.0,4800000,North,87.4
1757,Veneto,2018,Montepulciano (Red),55212.0,621.0,4800000,North,88.9
1758,Veneto,2019,Sangiovese (Red),42722.0,698.0,4800000,North,61.2
1759,veneto,2019,Nebbiolo (Red),30239.0,659.0,4800000,North,45.9
1760,Veneto,2019,Glera (Prosecco/Sparkling),1873636.0,15928.0,4800000,North,117.6
1761,Veneto,2019,Pinot Grigio (White),508969.0,6960.0,4800000,North,73.1
1762,Veneto,2019,Primitivo (Red),34459.0,460.0,4800000,North,74.9
1763,Veneto,2019,Montepulciano (Red),69214.0,883.0,4800000,North,78.4
1764,Veneto,2020,Sangiovese (Red),31954.0,562.0,4800000,North,
1765,Veneto,2020,Nebbiolo (Red),33415.0,730.0,4800000,North,45.8
1766,Veneto,2020,Glera (Prosecco/Sparkling),1273517.0,13244.0,4800000,North,96.2
1767,Veneto,2020,Pinot Grigio (White),811073.0,8718.0,4800000,North,93.0
1768,Veneto,2020,Primitivo (Red),49114.0,565.0,4800000,North,86.9
1769,Veneto,2020,Montepulciano (Red),57543.0,615.0,4800000,North,93.6
1770,Veneto,2021,Sangiovese (Red),51641.0,833.0,4800000,North,62.0
1771,Veneto,2021,Nebbiolo (Red),42056.0,844.0,4800000,North,49.8
1772,Veneto,2021,Glera (Prosecco/Sparkling),2777694.0,24438.0,4800000,North,113.7
1773,Veneto,2021,Pinot Grigio (White),726870.0,7762.0,4800000,North,
1774,Veneto,2021,Primitivo (Red),43510.0,564.0,4800000,North,77.1
1775,Veneto,2021,Montepulciano (Red),,505.0,4800000,North,74.9
1776,Veneto,2022,Sangiovese (Red),39589.0,834.0,4800000,North,47.5
1777,Veneto,2022,Nebbiolo (Red),37717.0,749.0,4800000,North,50.4
1778,Veneto,2022,Glera (Prosecco/Sparkling),2246925.0,18010.0,4800000,North,124.8
1779,Veneto,2022,Pinot Grigio (White),820246.0,9758.0,4800000,North,84.1
1780,Veneto,2022,Primitivo (Red),49010.0,670.0,4800000,North,73.1
1781,Veneto,2022,Montepulciano (Red),99224.0,,4800000,North,97.0
1782,Veneto,2023,Sangiovese (Red),23016.0,557.0,4800000,North,
1783,Veneto,2023,Nebbiolo (Red),26258.0,727.0,4800000,North,36.1
1784,veneto,2023,Glera (Prosecco/Sparkling),1843941.0,18507.0,4800000,North,99.6
1785,Veneto,2023,Pinot Grigio (White),945037.0,,4800000,North,74.0
1786,Veneto,2023,Primitivo (Red),37813.0,586.0,4800000,North,64.5
1787,Veneto,2023,Montepulciano (Red),46503.0,697.0,4800000,North,66.7
1788,Veneto,2024,Sangiovese (Red),35280.0,559.0,4800000,North,63.1
1789,Veneto,2024,Nebbiolo (Red),35466.0,796.0,4800000,North,44.6
1790,Veneto,2024,Glera (Prosecco/Sparkling),2415612.0,22156.0,4800000,North,109.0
1791,Veneto,2024,Pinot Grigio (White),386549.0,4803.0,4800000,North,80.5
1792,Veneto,2024,Primitivo (Red),63571.0,836.0,4800000,North,76.0
1793,Veneto,2024,Montepulciano (Red),81046.0,922.0,4800000,North,87.9
1794,Veneto,2025,sangiovese (red),45696.0,716.0,4800000,North,63.8
1795,Veneto,2025,Nebbiolo (Red),44873.0,849.0,4800000,North,52.9
1796,Veneto,2025,Glera (Prosecco/Sparkling),,17363.0,4800000,North,138.7
1797,Veneto,2025,Pinot Grigio (White),702381.0,8004.0,4800000,North,87.8
1798,Veneto,2025,Primitivo (Red),49422.0,617.0,4800000,North,80.1
1799,Veneto,2025,Montepulciano (Red),71051.0,691.0,4800000,North,102.8
