,Region,Year,CropType,Production_Tonnes,Area_Hectares,Population,Area,Yield_Tonnes_per_Hectare
880,Kherson Oblast,2016,Soybean,89364.0,32557.0,1001000,South,2.7448474982338666
881,Kherson Oblast,2016,Potatoes,276838.0,14050.0,1001000,South,19.703772241992883
882,Kherson Oblast,2017,Wheat,181238.0,52570.0,1001000,South,3.4475556400989156
883,Kherson Oblast,2017,Barley,230510.0,73893.0,1001000,South,3.1195106437686926
884,Kherson Oblast,2017,Corn,314318.0,45825.0,1001000,South,6.859094380796509
885,Kherson Oblast,2017,Sunflower,232999.0,,1001000,South,2.481009018985657
886,Kherson Oblast,2017,Rye,,47720.0,1001000,South,3.1713327745180218
887,Kherson Oblast,2017,Soybean,196728.0,71781.0,1001000,South,2.740669536506875
888,Kherson Oblast,2017,Potatoes,209739.0,11579.0,1001000,South,18.113740392089127
889,Kherson Oblast,2018,Wheat,350162.0,75905.0,1001000,South,4.613161188327514
890,Kherson Oblast,2018,Barley,108636.0,43958.0,1001000,South,2.4713590245234087
891,Kherson Oblast,2018,Corn,495298.0,66378.0,1001000,South,7.461779505257766
892,Kherson Oblast,2018,Sunflower,142483.0,55287.0,1001000,South,2.5771519525385713
893,Kherson Oblast,2018,Rye,53951.0,30272.0,1001000,South,1.7822079809725158
894,Kherson Oblast,2018,Soybean,123523.0,43651.0,1001000,South,2.8297862591922294
895,Kherson Oblast,2018,Potatoes,227549.0,12633.0,1001000,South,18.01226945301987
896,Kherson Oblast,2019,Wheat,333295.0,64656.0,1001000,South,5.1548966839891115
897,Kherson Oblast,2019,Barley,118005.0,39275.0,1001000,South,
898,Kherson Oblast,2019,Corn,464676.0,66287.0,1001000,South,7.010062304825984
899,Kherson Oblast,2019,Sunflower,,64603.0,1001000,South,2.4319768431806574
900,Kherson Oblast,2019,Rye,87854.0,36801.0,1001000,South,2.38727208499769
901,kherson reg.,2019,Soybean,57285.0,21484.0,1001000,South,2.66640290448706
902,Kherson Oblast,2019,Potatoes,3110778.1051044334,16838.0,1001000,South,19.641762679653166
903,Kherson Oblast,2020,Wheat,105721.0,48290.0,1001000,South,2.1892938496583145
904,Kherson Oblast,2020,Barley,103312.0,47064.0,1001000,South,2.1951385347611763
905,Kherson Oblast,2020,Corn,178226.0,33304.0,1001000,South,5.351489310593323
906,Kherson Oblast,2020,Sunflower,220309.0,105965.0,1001000,South,2.0790732789128485
907,Kherson Oblast,2020,Rye,140466.0,45437.0,1001000,South,3.0914452978849836
908,Kherson Oblast,2020,Soybean,78697.0,52297.0,1001000,South,1.5048090712660382
909,Kherson Oblast,2020,Potatoes,1589231.302443867,9944.0,1001000,South,16.9913515687852
910,Kherson Oblast,2021,Wheat,397843.0,84026.0,1001000,South,4.73476066931664
911,Kherson Oblast,2021,Barley,151388.0,42585.0,1001000,South,3.5549606669014913
912,Kherson Oblast,2021,Corn,,44909.0,1001000,South,6.037275379099958
913,Kherson Oblast,2021,Sunflower,108938.0,42890.0,1001000,South,2.5399393798088132
914,Kherson Oblast,2021,Rye,71195.0,28279.0,1001000,South,
915,Kherson Oblast,2021,Soybean,129767.0,49482.0,1001000,South,2.622509195262924
916,Kherson Oblast,2021,Potatoes,102453.0,8289.0,1001000,South,12.360115816141874
917,Kherson Oblast,2022,Wheat,384424.0,79358.0,1001000,South,4.844174500365432
918,Kherson Oblast,2022,Barley,49913.0,15116.0,1001000,South,3.3019978830378407
919,Kherson Oblast,2022,Corn,488982.0,49750.0,1001000,South,9.82878391959799
920,Kherson Oblast,2022,Sunflower,131993.0,54948.0,1001000,South,2.402143845089903
921,Kherson Oblast,2022,Rye,118453.0,49418.0,1001000,South,2.396960621635841
922,Kherson Oblast,2022,Soybean,124210.0,54414.0,1001000,South,2.2826846032271106
923,Kherson Oblast,2022,Potatoes,67903.0,3616.0,1001000,South,18.778484513274336
924,Kherson Oblast,2023,Wheat,372221.0,119669.0,1001000,South,3.1104212452681983
925,Kherson Oblast,2023,Barley,118918.0,31270.0,1001000,South,3.802942117045091
926,Kherson Oblast,2023,Corn,514364.0,56289.0,1001000,South,9.137913269022366
927,Kherson Oblast,2023,Sunflower,208883.0,85772.0,1001000,South,2.4353285454460663
928,Kherson Oblast,2023,Rye,156091.0,62759.0,1001000,South,2.4871492534935227
929,Kherson Oblast,2023,Soybean,129513.0,57531.0,1001000,South,2.2511863169421704
930,Kherson Oblast,2023,Potatoes,201442.0,11311.0,1001000,South,17.809389090266112
931,Kherson Oblast,2024,Wheat,318777.0,67075.0,1001000,South,4.752545657845695
932,Kherson Oblast,2024,Barley,143807.0,41966.0,1001000,South,
933,Kherson Oblast,2024,Corn,441306.0,51801.0,1001000,South,8.519256385011872
934,kherson reg.,2024,Sunflower,98832.0,38790.0,1001000,South,2.5478731631863885
935,Kherson Oblast,2024,Rye,64618.0,31299.0,1001000,South,2.0645388031566503
936,Kherson Oblast,2024,Soybean,58213.0,,1001000,South,1.297196719850254
937,Kherson Oblast,2024,Potatoes,391302.0,18719.0,1001000,South,
938,Kherson Oblast,2025,Wheat,262717.0,85026.0,1001000,South,3.0898431068143863
939,Kherson Oblast,2025,Barley,2019182.132015082,51018.0,1001000,South,
940,Kherson Oblast,2025,Corn,,61362.0,1001000,South,8.683729343893615
941,Kherson Oblast,2025,Sunflower,255008.0,100018.0,1001000,South,2.5496210682077227
942,kherson reg.,2025,Rye,139549.0,58895.0,1001000,South,2.3694541132523983
943,Kherson Oblast,2025,Soybean,105209.0,39487.0,1001000,South,2.6643958771241167
944,Kherson Oblast,2025,Potatoes,351125.0,18109.0,1001000,South,19.389530067922028
945,Khmelnytskyi Oblast,2011,Wheat,334191.0,64849.0,1228000,Center,5.153371678823112
946,Khmelnytskyi Oblast,2011,Barley,229185.0,,1228000,Center,3.8647746243739567
947,Khmelnytskyi Oblast,2011,Corn,444415.0,95076.0,1228000,Center,4.67431318103412
948,Khmelnytskyi Oblast,2011,Sunflower,,41014.0,1228000,Center,2.0391573609011555
949,Khmelnytskyi Oblast,2011,Rye,106198.0,43235.0,1228000,Center,2.4562969816121196
950,Khmelnytskyi Oblast,2011,soybean,221735.0,77771.0,1228000,Center,2.8511270267837627
951,Khmelnytskyi Oblast,2011,Potatoes,942724.0,56921.0,1228000,Center,16.561971855729873
952,Khmelnytskyi Oblast,2012,wheat,328073.0,68002.0,1228000,Center,4.824461045263375
953,Khmelnytskyi Oblast,2012,Barley,178182.0,67471.0,1228000,Center,2.640867928443331
954,Khmelnytskyi Oblast,2012,Corn,713563.0,,1228000,Center,7.329871597329224
955,Khmelnytskyi Oblast,2012,Sunflower,94472.0,45946.0,1228000,Center,2.0561528751142646
956,Khmelnytskyi Oblast,2012,Rye,128662.0,60792.0,1228000,Center,2.1164297933938676
957,Khmelnytskyi Oblast,2012,Soybean,305297.0,114404.0,1228000,Center,2.668586762700605
958,Khmelnytskyi Oblast,2012,potatoes,839307.0,42505.0,1228000,Center,19.746076932125632
959,Khmelnytskyi Oblast,2013,Wheat,211944.0,41172.0,1228000,Center,
960,Khmelnytskyi Oblast,2013,Barley,131339.0,55626.0,1228000,Center,2.361108114910294
961,Khmelnytskyi Oblast,2013,Corn,565570.0,68579.0,1228000,Center,8.24698522871433
962,Khmelnytskyi Oblast,2013,Sunflower,142349.0,54903.0,1228000,Center,2.592736280348979
963,Khmelnytskyi Oblast,2013,Rye,154857.0,49597.0,1228000,Center,3.12230578462407
964,Khmelnytskyi Oblast,2013,Soybean,291385.0,107672.0,1228000,Center,
965,Khmelnytskyi Oblast,2013,Potatoes,833005.0,50520.0,1228000,Center,16.488618368962786
966,Khmelnytskyi Oblast,2014,wheat,217320.0,,1228000,Center,3.8923914600945695
967,Khmelnytskyi Oblast,2014,Barley,104767.0,28436.0,1228000,Center,3.684308622872415
968,Khmelnytskyi Oblast,2014,Corn,945952.0,111375.0,1228000,Center,8.493396184062851
969,Khmelnytskyi Oblast,2014,Sunflower,218605.0,70336.0,1228000,Center,3.1080101228389445
970,Khmelnytskyi Oblast,2014,Rye,192175.0,57840.0,1228000,Center,3.322527662517289
971,Khmelnytskyi Oblast,2014,Soybean,248029.0,115152.0,1228000,Center,2.153926983465333
972,Khmelnytskyi Oblast,2014,Potatoes,906989.0,65714.0,1228000,Center,13.802066530724046
973,Khmelnytskyi Oblast,2015,Wheat,217508.0,48896.0,1228000,Center,4.4483802356020945
974,Khmelnytskyi Oblast,2015,Barley,,61202.0,1228000,Center,3.8311329695108003
975,Khmelnytskyi Oblast,2015,Corn,491693.0,89069.0,1228000,Center,5.520360619295153
976,Khmelnytskyi Oblast,2015,Sunflower,,40342.0,1228000,Center,2.8926429031778293
977,Khmelnytskyi Oblast,2015,Rye,115704.0,53527.0,1228000,Center,2.161600687503503
978,Khmelnytskyi Oblast,2015,Soybean,2696563.263323305,93362.0,1228000,Center,3.070735416979071
979,Khmelnytskyi Oblast,2015,Potatoes,868849.0,58179.0,1228000,Center,14.934065556300384
980,Khmelnytskyi Oblast,2016,Wheat,,59110.0,1228000,Center,3.296142784638809
981,Khmelnytskyi Oblast,2016,Barley,217153.0,60586.0,1228000,Center,
982,Khmelnytskyi Oblast,2016,Corn,1038992.0,133530.0,1228000,Center,7.780963079457799
983,Khmelnytskyi Oblast,2016,Sunflower,132306.0,37536.0,1228000,Center,3.52477621483376
984,Khmelnytskyi Oblast,2016,Rye,117132.0,52656.0,1228000,Center,2.2244758432087512
985,Khmelnytskyi Oblast,2016,Soybean,229623.0,82520.0,1228000,Center,2.782634512845371
986,Khmelnytskyi Oblast,2016,Potatoes,719569.0,41007.0,1228000,Center,17.547467505547832
987,Khmelnytskyi Oblast,2017,Wheat,168748.0,43483.0,1228000,Center,3.880780994871559
988,Khmelnytskyi Oblast,2017,Barley,149296.0,,1228000,Center,3.6736220472440944
989,khmelnytskyi reg.,2017,Corn,629393.0,92316.0,1228000,Center,6.817810563715932
990,Khmelnytskyi Oblast,2017,Sunflower,151239.0,73870.0,1228000,Center,2.0473669960741843
991,Khmelnytskyi Oblast,2017,Rye,164659.0,58032.0,1228000,Center,
992,Khmelnytskyi Oblast,2017,Soybean,176833.0,76825.0,1228000,Center,2.301763748779694
993,Khmelnytskyi Oblast,2017,Potatoes,1218584.0,,1228000,Center,18.925344391122707
994,Khmelnytskyi Oblast,2018,Wheat,166485.0,48927.0,1228000,Center,3.402722423201913
995,Khmelnytskyi Oblast,2018,Barley,132938.0,46206.0,1228000,Center,2.877072241700212
996,Khmelnytskyi Oblast,2018,Corn,473797.0,78021.0,1228000,Center,6.072685559016162
997,Khmelnytskyi Oblast,2018,Sunflower,68858.0,32559.0,1228000,Center,2.1148683927639054
998,Khmelnytskyi Oblast,2018,Rye,779030.1570389251,36343.0,1228000,Center,2.2789533060011555
999,Khmelnytskyi Oblast,2018,Soybean,155904.0,73891.0,1228000,Center,2.109918663978022
1000,Khmelnytskyi Oblast,2018,Potatoes,867779.0,46795.0,1228000,Center,18.54426754995192
1001,Khmelnytskyi Oblast,2019,Wheat,1970234.086312984,49106.0,1228000,Center,4.265649818759418
1002,Khmelnytskyi Oblast,2019,Barley,149999.0,53745.0,1228000,Center,2.790938691971346
1003,Khmelnytskyi Oblast,2019,Corn,839316.0,121231.0,1228000,Center,6.9232786993425774
1004,Khmelnytskyi Oblast,2019,Sunflower,185959.0,55063.0,1228000,Center,3.377204293264079
1005,khmelnytskyi reg.,2019,Rye,111112.0,34824.0,1228000,Center,3.1906730990121757
1006,Khmelnytskyi Oblast,2019,Soybean,157916.0,79616.0,1228000,Center,1.9834706591639872
1007,Khmelnytskyi Oblast,2019,Potatoes,443351.0,,1228000,Center,11.034121453459433
1008,Khmelnytskyi Oblast,2020,Wheat,334237.0,85019.0,1228000,Center,3.9313212340770884
1009,Khmelnytskyi Oblast,2020,Barley,154714.0,48507.0,1228000,Center,
1010,Khmelnytskyi Oblast,2020,Corn,527673.0,79978.0,1228000,Center,6.597726874890595
1011,Khmelnytskyi Oblast,2020,Sunflower,145841.0,78574.0,1228000,Center,1.856097436811159
1012,Khmelnytskyi Oblast,2020,Rye,158817.0,70118.0,1228000,Center,2.2649961493482413
1013,Khmelnytskyi Oblast,2020,Soybean,181364.0,72685.0,1228000,Center,2.4952053381027723
1014,Khmelnytskyi Oblast,2020,Potatoes,988916.0,70951.0,1228000,Center,13.938013558653155
1015,Khmelnytskyi Oblast,2021,Wheat,168753.0,56328.0,1228000,Center,2.9958990200255644
1016,Khmelnytskyi Oblast,2021,Barley,249299.0,77795.0,1228000,Center,3.2045632752747606
1017,Khmelnytskyi Oblast,2021,Corn,312825.0,40128.0,1228000,Center,7.795678827751196
1018,Khmelnytskyi Oblast,2021,Sunflower,95272.0,51192.0,1228000,Center,
1019,Khmelnytskyi Oblast,2021,Rye,89511.0,36648.0,1228000,Center,2.4424525212835624
1020,Khmelnytskyi Oblast,2021,Soybean,203476.0,72240.0,1228000,Center,2.816666666666667
1021,Khmelnytskyi Oblast,2021,Potatoes,943560.0,48800.0,1228000,Center,
1022,Khmelnytskyi Oblast,2022,Wheat,238069.0,66325.0,1228000,Center,3.5894308330192235
1023,Khmelnytskyi Oblast,2022,Barley,159022.0,56935.0,1228000,Center,2.793044700096601
1024,Khmelnytskyi Oblast,2022,Corn,562645.0,,1228000,Center,7.225811008655896
1025,Khmelnytskyi Oblast,2022,Sunflower,92189.0,45430.0,1228000,Center,2.029253797050407
1026,Khmelnytskyi Oblast,2022,Rye,84354.0,35794.0,1228000,Center,2.356651952841258
1027,Khmelnytskyi Oblast,2022,Soybean,221426.0,85572.0,1228000,Center,2.5875987472537747
1028,Khmelnytskyi Oblast,2022,potatoes,820944.0,42371.0,1228000,Center,19.375138656156334
1029,Khmelnytskyi Oblast,2023,Wheat,,43185.0,1228000,Center,3.7906217436609935
1030,Khmelnytskyi Oblast,2023,Barley,110226.0,38018.0,1228000,Center,2.899310852753959
1031,Khmelnytskyi Oblast,2023,Corn,694625.0,88657.0,1228000,Center,7.834970729891605
1032,Khmelnytskyi Oblast,2023,Sunflower,111060.0,44727.0,1228000,Center,2.4830639211214702
1033,Khmelnytskyi Oblast,2023,Rye,187594.0,89352.0,1228000,Center,2.099494135553765
1034,Khmelnytskyi Oblast,2023,Soybean,227579.0,73551.0,1228000,Center,3.0941659528762355
1035,Khmelnytskyi Oblast,2023,Potatoes,660824.0,45046.0,1228000,Center,14.669981796385917
1036,Khmelnytskyi Oblast,2024,Wheat,281865.0,67556.0,1228000,Center,4.172316300550654
1037,Khmelnytskyi Oblast,2024,Barley,138973.0,42099.0,1228000,Center,3.3010997885935534
1038,Khmelnytskyi Oblast,2024,Corn,409180.0,45029.0,1228000,Center,9.087032801083746
1039,Khmelnytskyi Oblast,2024,sunflower,65238.0,29934.0,1228000,Center,2.1793946682701946
1040,Khmelnytskyi Oblast,2024,Rye,143645.0,48451.0,1228000,Center,2.9647478896204413
1041,khmelnytskyi reg.,2024,Soybean,136511.0,64184.0,1228000,Center,2.126869624828618
1042,Khmelnytskyi Oblast,2024,Potatoes,1124059.0,51630.0,1228000,Center,21.771431338369165
1043,Khmelnytskyi Oblast,2025,Wheat,212897.0,58440.0,1228000,Center,3.6430013689253937
1044,Khmelnytskyi Oblast,2025,Barley,319452.0,72452.0,1228000,Center,4.4091536465522
1045,Khmelnytskyi Oblast,2025,Corn,453204.0,72505.0,1228000,Center,6.250658575270671
1046,Khmelnytskyi Oblast,2025,Sunflower,172344.0,61151.0,1228000,Center,2.81833494137463
1047,Khmelnytskyi Oblast,2025,Rye,92048.0,41885.0,1228000,Center,2.197636385340814
1048,Khmelnytskyi Oblast,2025,Soybean,237952.0,94197.0,1228000,Center,2.526110173360086
1049,Khmelnytskyi Oblast,2025,potatoes,944751.0,69399.0,1228000,Center,13.613322958544071
1050,Kirovohrad Oblast,2011,Wheat,437635.0,120376.0,903000,Center,3.6355668904100487
1051,Kirovohrad Oblast,2011,Barley,241775.0,66788.0,903000,Center,3.6200365335090137
1052,Kirovohrad Oblast,2011,Corn,755750.0,86778.0,903000,Center,8.709004586415912
1053,Kirovohrad Oblast,2011,Sunflower,119542.0,66849.0,903000,Center,1.7882391658813146
1054,Kirovohrad Oblast,2011,Rye,,35004.0,903000,Center,2.603759570334819
1055,Kirovohrad Oblast,2011,Soybean,110963.0,60880.0,903000,Center,1.8226511169513797
1056,Kirovohrad Oblast,2011,Potatoes,283554.0,19479.0,903000,Center,14.556907438780225
1057,Kirovohrad Oblast,2012,Wheat,400150.0,91194.0,903000,Center,4.387898326644296
1058,Kirovohrad Oblast,2012,Barley,150300.0,,903000,Center,2.321701654386209
1059,Kirovohrad Oblast,2012,Corn,632017.0,81825.0,903000,Center,7.724008554842652
1060,Kirovohrad Oblast,2012,Sunflower,232478.0,77520.0,903000,Center,2.9989422084623323
1061,Kirovohrad Oblast,2012,Rye,196858.0,63565.0,903000,Center,3.0969558719421064
1062,Kirovohrad Oblast,2012,Soybean,101559.0,48461.0,903000,Center,2.0956851901529063
1063,Kirovohrad Oblast,2012,Potatoes,202209.0,16379.0,903000,Center,12.34562549606203
1064,Kirovohrad Oblast,2013,Wheat,355870.0,100423.0,903000,Center,3.5437101062505603
1065,Kirovohrad Oblast,2013,Barley,134889.0,61604.0,903000,Center,2.189614310759042
1066,Kirovohrad Oblast,2013,Corn,366958.0,38705.0,903000,Center,9.480893941351246
1067,Kirovohrad Oblast,2013,Sunflower,220128.0,116069.0,903000,Center,1.896527065797069
1068,Kirovohrad Oblast,2013,rye,213454.0,89806.0,903000,Center,
1069,Kirovohrad Oblast,2013,Soybean,297130.0,105931.0,903000,Center,2.804939064107768
1070,Kirovohrad Oblast,2013,Potatoes,149520.0,9889.0,903000,Center,15.119830114268378
1071,Kirovohrad Oblast,2014,Wheat,397145.0,90156.0,903000,Center,
1072,Kirovohrad Oblast,2014,barley,190516.0,40134.0,903000,Center,4.746997558180096
1073,kirovohrad reg.,2014,Corn,371896.0,67854.0,903000,Center,5.480826480384355
1074,Kirovohrad Oblast,2014,Sunflower,226345.0,102182.0,903000,Center,2.2151161652737272
1075,Kirovohrad Oblast,2014,Rye,112050.0,36249.0,903000,Center,3.0911197550277247
1076,Kirovohrad Oblast,2014,Soybean,54756.0,27798.0,903000,Center,1.9697819987049427
1077,Kirovohrad Oblast,2014,Potatoes,,,903000,Center,17.095066562255287
1078,Kirovohrad Oblast,2015,Wheat,268225.0,91494.0,903000,Center,2.931613001945483
1079,Kirovohrad Oblast,2015,Barley,126168.0,32209.0,903000,Center,3.91716600950045
1080,Kirovohrad Oblast,2015,Corn,481215.0,56689.0,903000,Center,8.488683871650585
1081,Kirovohrad Oblast,2015,Sunflower,,121046.0,903000,Center,2.0925515919567768
1082,Kirovohrad Oblast,2015,Rye,52944.0,38257.0,903000,Center,1.383903599341297
1083,Kirovohrad Oblast,2015,Soybean,95231.0,54439.0,903000,Center,1.7493157479013208
1084,Kirovohrad Oblast,2015,Potatoes,341069.0,15892.0,903000,Center,21.46167883211679
1085,Kirovohrad Oblast,2016,Wheat,333288.0,86556.0,903000,Center,3.8505476223485373
1086,Kirovohrad Oblast,2016,Barley,228517.0,64019.0,903000,Center,3.56951842421781
1087,Kirovohrad Oblast,2016,Corn,337681.0,58940.0,903000,Center,5.729233118425517
1088,Kirovohrad Oblast,2016,Sunflower,227328.0,119202.0,903000,Center,1.9070820959379877
1089,Kirovohrad Oblast,2016,Rye,245207.0,80408.0,903000,Center,3.049534872152025
1090,Kirovohrad Oblast,2016,Soybean,105748.0,46044.0,903000,Center,2.296672747806446
1091,Kirovohrad Oblast,2016,Potatoes,337708.0,17352.0,903000,Center,19.462194559704933
1092,Kirovohrad Oblast,2017,Wheat,244229.0,103485.0,903000,Center,2.3600425182393585
1093,Kirovohrad Oblast,2017,Barley,254917.0,71675.0,903000,Center,3.556567840948727
1094,Kirovohrad Oblast,2017,Corn,201126.0,37000.0,903000,Center,5.435837837837838
1095,kirovohrad reg.,2017,Sunflower,118798.0,74941.0,903000,Center,1.585220373360377
1096,Kirovohrad Oblast,2017,Rye,153244.0,52803.0,903000,Center,2.9021835880537092
1097,Kirovohrad Oblast,2017,Soybean,134957.0,60650.0,903000,Center,2.22517724649629
1098,Kirovohrad Oblast,2017,Potatoes,283845.0,17295.0,903000,Center,16.41196877710321
1099,Kirovohrad Oblast,2018,Wheat,437895.0,90953.0,903000,Center,4.81451958703946
1100,Kirovohrad Oblast,2018,Barley,347894.0,105071.0,903000,Center,3.3110372985885737
1101,Kirovohrad Oblast,2018,Corn,477025.0,77995.0,903000,Center,6.116097185717033
1102,Kirovohrad Oblast,2018,Sunflower,294777.0,114384.0,903000,Center,2.5770824590851866
1103,Kirovohrad Oblast,2018,Rye,,92048.0,903000,Center,2.5191965061706934
1104,Kirovohrad Oblast,2018,Soybean,182946.0,55287.0,903000,Center,3.309023821151446
1105,Kirovohrad Oblast,2018,Potatoes,363774.0,19327.0,903000,Center,18.822062399751644
1106,Kirovohrad Oblast,2019,Wheat,492931.0,119868.0,903000,Center,4.11228184336103
1107,Kirovohrad Oblast,2019,Barley,237288.0,74808.0,903000,Center,
1108,Kirovohrad Oblast,2019,Corn,540558.0,64905.0,903000,Center,8.328449272012943
1109,Kirovohrad Oblast,2019,Sunflower,191092.0,119870.0,903000,Center,1.5941603403687328
1110,Kirovohrad Oblast,2019,Rye,201271.0,66872.0,903000,Center,3.0097948319176937
1111,Kirovohrad Oblast,2019,Soybean,169900.0,93837.0,903000,Center,1.8105864424480749
1112,Kirovohrad Oblast,2019,Potatoes,396153.0,20069.0,903000,Center,19.739548557476706
1113,Kirovohrad Oblast,2020,Wheat,279992.0,92993.0,903000,Center,
1114,Kirovohrad Oblast,2020,Barley,161645.0,55304.0,903000,Center,2.9228446405323303
1115,Kirovohrad Oblast,2020,Corn,240255.0,66697.0,903000,Center,
1116,Kirovohrad Oblast,2020,Sunflower,126656.0,111290.0,903000,Center,1.1380717045556654
1117,Kirovohrad Oblast,2020,Rye,120537.0,56677.0,903000,Center,2.1267357128994124
1118,Kirovohrad Oblast,2020,Soybean,133796.0,63903.0,903000,Center,2.0937358183496864
1119,Kirovohrad Oblast,2020,Potatoes,187030.0,13278.0,903000,Center,14.085705678566049
1120,Kirovohrad Oblast,2021,Wheat,535882.0,100648.0,903000,Center,5.324318416660043
1121,Kirovohrad Oblast,2021,Barley,175496.0,58584.0,903000,Center,2.995630206199645
1122,Kirovohrad Oblast,2021,Corn,401232.0,52728.0,903000,Center,7.609467455621302
1123,Kirovohrad Oblast,2021,Sunflower,202144.0,96627.0,903000,Center,
1124,Kirovohrad Oblast,2021,Rye,143516.0,55321.0,903000,Center,2.5942408850165397
1125,Kirovohrad Oblast,2021,Soybean,129947.0,44774.0,903000,Center,
1126,Kirovohrad Oblast,2021,Potatoes,241082.0,10722.0,903000,Center,22.484797612385748
1127,Kirovohrad Oblast,2022,Wheat,201708.0,47208.0,903000,Center,4.272750381291306
1128,Kirovohrad Oblast,2022,Barley,,65888.0,903000,Center,3.1394032297231664
